Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
146183.78099999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
146183.78099999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
146183.78099999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    31        32,    SUCCESS        2            0            0.13        44.7            44.83            3
    34        35,    SUCCESS        2            0            0.3        44.83            45.13            3
    30        31,    SUCCESS        2            2            0.38        44.81            45.19            3
    32        33,    SUCCESS        2            0            0.34        45.13            45.47            3
    33        34,    SUCCESS        2            2            0.47        45.19            45.66            3
    21        22,    SUCCESS        2            1            3.28        42.4            45.68            2
    37        38,    SUCCESS        2            2            0.18        45.66            45.84            3
    35        36,    SUCCESS        2            0            0.44        45.47            45.91            3
    36        37,    SUCCESS        2            1            0.36        45.68            46.04            3
    38        39,    SUCCESS        2            2            0.24        45.84            46.08            3
    41        42,    SUCCESS        2            0            0.24        45.91            46.15            3
    43        44,    SUCCESS        2            2            0.18        46.08            46.26            3
    40        41,    SUCCESS        2            1            0.35        46.04            46.4            3
    42        43,    SUCCESS        2            0            0.39        46.15            46.54            3
    46        47,    SUCCESS        2            0            0.15        46.54            46.69            3
    48        49,    SUCCESS        2            0            0.22        46.69            46.91            3
    39        40,    SUCCESS        2            2            0.74        46.26            47            3
    44        45,    SUCCESS        2            1            0.7        46.4            47.09            3
    47        48,    SUCCESS        2            0            0.33        46.91            47.24            3
    51        52,    SUCCESS        2            2            0.42        47            47.42            4
    50        51,    SUCCESS        2            0            0.55        47.24            47.8            4
    49        50,    SUCCESS        2            1            0.88        47.09            47.98            4
    53        54,    SUCCESS        2            0            0.26        47.8            48.06            4
    52        53,    SUCCESS        2            2            0.96        47.42            48.38            4
    55        56,    SUCCESS        2            1            0.42        47.98            48.4            4
    58        59,    SUCCESS        2            0            0.8        48.06            48.86            4
    54        55,    SUCCESS        2            2            0.58        48.38            48.97            4
    56        57,    SUCCESS        2            1            0.6        48.4            49            4
    61        62,    SUCCESS        2            1            0.2        49            49.2            4
    45        46,    SUCCESS        2            2            0.54        48.97            49.51            3
    59        60,    SUCCESS        2            1            0.67        49.2            49.88            4
    57        58,    SUCCESS        2            0            1.06        48.86            49.92            4
    60        61,    SUCCESS        2            2            0.41        49.51            49.92            4
    65        66,    SUCCESS        2            0            0.21        49.92            50.13            4
    67        68,    SUCCESS        2            2            0.28        49.92            50.2            4
    62        63,    SUCCESS        2            1            0.41        49.88            50.29            4
    64        65,    SUCCESS        2            0            0.43        50.13            50.56            4
    70        71,    SUCCESS        2            1            0.3        50.29            50.59            4
    66        67,    SUCCESS        2            2            0.57        50.2            50.77            4
    72        73,    SUCCESS        2            0            0.25        50.56            50.81            4
    71        72,    SUCCESS        2            0            0.74        50.81            51.55            4
    68        69,    SUCCESS        2            2            0.82        50.77            51.6            4
    63        64,    SUCCESS        2            1            1.3        50.59            51.89            4
    73        74,    SUCCESS        2            1            13137.6        51.89            13189.49            5
    74        75,    SUCCESS        2            2            16548.32        51.6            16599.91            5
    75        76,    SUCCESS        2            0            19954.98        51.55            20006.53            5
    77        78,    SUCCESS        2            1            20347.15        13189.49            33536.64            5
    76        77,    SUCCESS        2            2            18058.05        16599.91            34657.96            5
    79        80,    SUCCESS        2            0            23571.49        20006.53            43578.02            5
    78        79,    SUCCESS        2            2            14667.5        34657.96            49325.46            5
    82        83,    SUCCESS        2            1            19854.08        33536.64            53390.72            5
    69        70,    SUCCESS        2            1            2        53390.72            53392.72            4
    80        81,    SUCCESS        2            0            18115.69        43578.02            61693.71            5
    85        86,    SUCCESS        2            2            14189.02        49325.46            63514.48            5
    83        84,    SUCCESS        2            1            13508.75        53392.72            66901.47            5
    81        82,    SUCCESS        2            0            13362.08        61693.71            75055.79            5
    84        85,    SUCCESS        2            2            11553.88        63514.48            75068.36            5
    89        90,    SUCCESS        2            1            21339.39        66901.47            88240.86            5
    91        92,    SUCCESS        2            0            17499.21        75055.79            92555            5
    86        87,    SUCCESS        2            2            19348.23        75068.36            94416.59            5
    88        89,    SUCCESS        2            1            10238.56        88240.86            98479.42            5
    90        91,    SUCCESS        2            2            14142.3        94416.59            108558.89            5
    96        97,    SUCCESS        2            1            13000.28        98479.42            111479.7            5
    94        95,    SUCCESS        2            0            23456.09        92555            116011.09            5
    95        96,    SUCCESS        2            2            15840.58        108558.89            124399.47            5
    92        93,    SUCCESS        2            1            16134.19        111479.7            127613.89            5
    87        88,    SUCCESS        2            0            13683.86        116011.09            129694.95            5
    93        94,    SUCCESS        2            2            15513.08        124399.47            139912.56            5
    97        98,    SUCCESS        2            0            10.94        139912.56            139923.49            6
    98        99,    SUCCESS        2            0            0.1        139923.49            139923.59            7
    99        100,    SUCCESS        2            0            6260.19        139923.59            146183.78            8

End Execution Time: 146183.78
